收藏台,#genre#
黑莓电影,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010073/1.m3u8$IPV6『线路12』,黑莓电影
黑莓电影,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010073/1.m3u8$IPV6『线路13』,黑莓电影
黑莓电影,http://[2409:8087:1a0b:df::4014]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8$IPV6『线路14』,黑莓电影
黑莓电影,http://[2409:8087:1a0b:df::4014]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8$IPV6『线路15』,黑莓电影
黑莓电影,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010073/1.m3u8$IPV6『线路16』,黑莓电影
黑莓电影,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8$IPV6『线路17』,黑莓电影
黑莓电影,http://[2409:8087:1a0b:df::4014]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8$IPV6『线路18』,黑莓电影
黑莓电影,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000004000019624/1.m3u8$IPV6『线路19』,黑莓电影
黑莓电影,http://[2409:8087:1a0b:df::4014]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8$IPV6『线路20』,黑莓电影
黑莓电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8$IPV4『线路21』,黑莓电影
黑莓电影,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225743/1.m3u8$IPV4『线路22』,黑莓电影
黑莓电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8$IPV4『线路24』,黑莓电影
黑莓电影,https://epg.pw/stream/7cd2a163028ebcd6e8caffba4408642bb8a5009e13dd97bf5f36706cd75f395e.m3u8$IPV4『线路26』,黑莓电影
黑莓电影,https://epg.pw/stream/7a552c36ab63bf8ca14b3a6e05ce188d3243c9c6534d67d70ff72905aabca67e.m3u8$IPV4『线路27』,黑莓电影
黑莓电影,https://epg.pw/stream/35d067b9bcb2480ccf5448a670af39922363cf6e42a24ec4a361aa2e0ebbb726.m3u8$IPV4『线路29』,黑莓电影
黑莓电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8$IPV4『线路32』,黑莓电影
黑莓电影,https://epg.pw/stream/a106bba49a6159d54ee66205038e678acf94d13e34266e678ee7b08ce650766a.m3u8$IPV4『线路33』,黑莓电影
黑莓电影,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225743/1.m3u8$IPV4『线路35』,黑莓电影
黑莓电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8$IPV4『线路36』,黑莓电影
凤凰资讯,http://www.91dos.cn:4022/udp/239.61.2.183:9086$IPV4『线路22』,凤凰资讯
凤凰资讯,http://www.91dos.cn:4022/udp/239.61.5.47:1025$IPV4『线路23』,凤凰资讯
香港卫视,https://test.zapi.us.kg/?id=hks$IPV4『线路6』,香港卫视
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0$IPV4『线路7』,香港卫视
香港卫视,http://ali-play.lezhibo.com/lezhibo/6ad788f1bbab4c689ecdc0d64a1e1601.m3u8$IPV4『线路8』,香港卫视
香港卫视,https://stream1.freetv.fun/5335c88a9a7d8b74173b491f480d4f94e8d3bd596af54478106aa2399e6c7917.ctv$IPV4『线路16』,香港卫视
香港卫视,http://ali-play.lezhibo.com/lezhibo/6ad788f1bbab4c689ecdc0d64a1e1601.m3u8$IPV4『线路17』,香港卫视
香港卫视,https://stream1.freetv.fun/c751876ae5ceaa0d82b5cf2badc152342aa92a4b45bf504d12ee45966b2fc644.ctv$IPV4『线路19』,香港卫视
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv,香港卫视
凤凰中文,http://www.91dos.cn:4022/udp/239.61.2.184:9092$IPV4『线路15』,凤凰中文
凤凰中文,http://www.91dos.cn:4022/udp/239.61.5.48:1025$IPV4『线路16』,凤凰中文
爱奇谈,http://182.138.121.40:8888/udp/239.93.42.22:5140$IPV4『线路7』,爱奇谈
爱奇谈,http://171.213.194.180:4022/udp/239.93.42.22:5140$IPV4『线路8』,爱奇谈
爱奇谈,http://171.223.191.191:4022/udp/239.93.42.22:5140$IPV4『线路9』,爱奇谈
爱科幻,http://182.138.121.40:8888/udp/239.93.42.10:5140$IPV4『线路7』,爱科幻
爱科幻,http://171.213.194.180:4022/udp/239.93.42.10:5140$IPV4『线路8』,爱科幻
爱科幻,http://171.223.191.191:4022/udp/239.93.42.10:5140$IPV4『线路9』,爱科幻
爱院线,http://182.138.121.40:8888/udp/239.93.42.11:5140$IPV4『线路7』,爱院线
爱院线,http://171.213.194.180:4022/udp/239.93.42.11:5140$IPV4『线路8』,爱院线
爱院线,http://171.223.191.191:4022/udp/239.93.42.11:5140$IPV4『线路9』,爱院线
爱体育,http://219.156.49.95:9999/rtp/225.1.4.5:1034$IPV4『线路5』,爱体育
爱体育,http://219.156.49.95:9999/rtp/225.1.4.168:1220$IPV4『线路6』,爱体育
爱体育,http://115.60.241.249:2000/rtp/225.1.4.5:1034$IPV4『线路7』,爱体育
爱体育,http://113.65.7.242:8888/udp/239.77.0.176:5146$IPV4『线路9』,爱体育
爱体育,http://113.65.7.242:8888/udp/239.77.1.116:5146$IPV4『线路10』,爱体育
爱体育,http://113.65.7.242:8888/udp/239.77.0.108:5146$IPV4『线路11』,爱体育
爱体育,http://113.65.7.242:8888/udp/239.77.1.77:5146$IPV4『线路12』,爱体育
爱体育,http://121.13.54.195:4022/udp/239.77.0.176:5146$IPV4『线路17』,爱体育
爱体育,http://121.13.54.195:4022/udp/239.77.1.116:5146$IPV4『线路18』,爱体育
爱体育,http://121.13.54.195:4022/udp/239.77.0.108:5146$IPV4『线路19』,爱体育
爱体育,http://121.13.54.195:4022/udp/239.77.1.77:5146$IPV4『线路20』,爱体育
爱体育,http://183.33.57.10:8686/udp/239.77.0.176:5146$IPV4『线路21』,爱体育
爱体育,http://183.33.57.10:8686/udp/239.77.1.116:5146$IPV4『线路22』,爱体育
爱赛车,http://182.138.121.40:8888/udp/239.93.42.20:5140$IPV4『线路4』,爱赛车
爱赛车,http://171.213.194.180:4022/udp/239.93.42.20:5140$IPV4『线路5』,爱赛车
爱赛车,http://171.223.191.191:4022/udp/239.93.42.20:5140$IPV4『线路6』,爱赛车
茶频道,http://171.113.160.239:4022/udp/239.69.1.144:10500$IPV4『线路9』,茶频道
茶频道,http://119.102.238.146:8888/udp/239.69.1.144:10500$IPV4『线路10』,茶频道
茶频道,http://183.93.223.228:8000/udp/239.69.1.144:10500$IPV4『线路11』,茶频道
茶频道,http://119.98.133.130:4000/udp/239.69.1.144:10500$IPV4『线路12』,茶频道
茶频道,http://119.98.175.25:85/udp/239.69.1.144:10500$IPV4『线路13』,茶频道
茶频道,http://59.172.119.183:8880/udp/239.69.1.144:10500$IPV4『线路14』,茶频道
茶频道,http://27.30.72.53:8888/udp/239.69.1.144:10500$IPV4『线路15』,茶频道
茶频道,http://119.98.133.130:4000/udp/239.69.1.144:10500$IPV4『线路16』,茶频道
茶频道,http://27.24.47.69:5555/udp/239.69.1.144:10500$IPV4『线路17』,茶频道
茶频道,http://101.18.86.52:8888/udp/239.253.93.212:6390$IPV4『线路18』,茶频道
茶频道,http://60.7.56.50:4000/udp/239.253.93.212:6390$IPV4『线路19』,茶频道
茶频道,http://123.180.177.20:16000/udp/239.253.93.212:6390$IPV4『线路20』,茶频道
茶频道,http://120.9.52.42:4022/udp/239.253.93.212:6390$IPV4『线路21』,茶频道
茶频道,http://60.10.135.181:555/udp/239.253.93.212:6390$IPV4『线路22』,茶频道
求索纪录,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000010/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000010&IASHttpSessionId=OTT19019320240419154124000281$IPV6『线路1』,求索纪录
求索纪录,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000010/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000010&IASHttpSessionId=OTT19019320240419154124000281$IPV6『线路3』,求索纪录
求索纪录,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000010/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000010&IASHttpSessionId=OTT19019320240419154124000281$IPV6『线路4』,求索纪录
求索纪录,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000010/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000010&IASHttpSessionId=OTT19019320240419154124000281$IPV6『线路5』,求索纪录
求索纪录,http://113.65.7.242:8888/udp/239.77.0.21:5146$IPV4『线路18』,求索纪录
求索纪录,http://121.13.54.195:4022/udp/239.77.0.21:5146$IPV4『线路20』,求索纪录
求索纪录,http://183.33.57.10:8686/udp/239.77.0.21:5146$IPV4『线路21』,求索纪录
求索纪录,http://s.cdhongyuan.cn:4022/udp/239.93.42.24:5140$IPV4『线路23』,求索纪录
求索纪录,http://zy.otioi.cn/live/live.php?token=EkShOWBY&?id=qsjl$IPV4『线路16』,求索纪录
求索纪录,http://zy.otioi.cn/live/live.php?token=EkShOWBY&?id=qsjl$IPV4『线路17』,求索纪录
求索科学,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000011/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000011&IASHttpSessionId=OTT19019320240419154124000281$IPV6『线路3』,求索科学
求索科学,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000011/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000011&IASHttpSessionId=OTT19019320240419154124000281$IPV6『线路5』,求索科学
求索科学,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000011/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000011&IASHttpSessionId=OTT19019320240419154124000281$IPV6『线路6』,求索科学
求索科学,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000011/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000011&IASHttpSessionId=OTT19019320240419154124000281$IPV6『线路13』,求索科学
求索动物,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000009/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000009&IASHttpSessionId=OTT19019320240419154124000281$IPV6『线路3』,求索动物
求索动物,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000009/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000009&IASHttpSessionId=OTT19019320240419154124000281$IPV6『线路5』,求索动物
求索动物,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000009/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000009&IASHttpSessionId=OTT19019320240419154124000281$IPV6『线路7』,求索动物
求索动物,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000009/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000009&IASHttpSessionId=OTT19019320240419154124000281$IPV6『线路13』,求索动物
求索生活,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000008/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000008&IASHttpSessionId=OTT19019320240419154124000281$IPV6『线路3』,求索生活
求索生活,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000008/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000008&IASHttpSessionId=OTT19019320240419154124000281$IPV6『线路5』,求索生活
求索生活,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000008/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000008&IASHttpSessionId=OTT19019320240419154124000281$IPV6『线路8』,求索生活
求索生活,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000008/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000008&IASHttpSessionId=OTT19019320240419154124000281$IPV6『线路13』,求索生活
求索生活,http://113.65.7.242:8888/udp/239.77.0.153:5146$IPV4『线路18』,求索生活
求索生活,http://113.86.204.120:9999/udp/239.10.0.86:1025$IPV4『线路21』,求索生活
求索生活,http://121.13.54.195:4022/udp/239.77.0.153:5146$IPV4『线路22』,求索生活
求索生活,http://183.33.57.10:8686/udp/239.77.0.153:5146$IPV4『线路23』,求索生活
求索生活,http://zmcy.gzcy020.cn:50000/udp/239.77.0.153:5146$IPV4『线路24』,求索生活
求索生活,http://125.89.163.44:8888/udp/239.77.0.153:5146$IPV4『线路27』,求索生活
求索生活,http://113.86.204.120:9999/udp/239.10.0.86:1025$IPV4『线路30』,求索生活
兵器科技,http://171.113.160.239:4022/udp/239.69.1.79:10114$IPV4『线路7』,兵器科技
兵器科技,http://119.102.238.146:8888/udp/239.69.1.79:10114$IPV4『线路8』,兵器科技
兵器科技,http://183.93.223.228:8000/udp/239.69.1.79:10114$IPV4『线路9』,兵器科技
兵器科技,http://119.98.133.130:4000/udp/239.69.1.79:10114$IPV4『线路10』,兵器科技
兵器科技,http://119.98.175.25:85/udp/239.69.1.79:10114$IPV4『线路11』,兵器科技
兵器科技,http://59.172.119.183:8880/udp/239.69.1.79:10114$IPV4『线路12』,兵器科技
兵器科技,http://27.30.72.53:8888/udp/239.69.1.79:10114$IPV4『线路13』,兵器科技
兵器科技,http://119.98.133.130:4000/udp/239.69.1.79:10114$IPV4『线路14』,兵器科技
兵器科技,http://27.24.47.69:5555/udp/239.69.1.79:10114$IPV4『线路15』,兵器科技
兵器科技,http://101.18.86.52:8888/udp/239.253.93.47:6435$IPV4『线路16』,兵器科技
兵器科技,http://101.18.86.52:8888/udp/239.253.92.119:8065$IPV4『线路17』,兵器科技
兵器科技,http://60.7.56.50:4000/udp/239.253.93.47:6435$IPV4『线路18』,兵器科技
兵器科技,http://60.7.56.50:4000/udp/239.253.92.119:8065$IPV4『线路19』,兵器科技
兵器科技,http://123.180.177.20:16000/udp/239.253.93.47:6435$IPV4『线路20』,兵器科技
兵器科技,http://123.180.177.20:16000/udp/239.253.92.119:8065$IPV4『线路21』,兵器科技
兵器科技,http://120.9.52.42:4022/udp/239.253.93.47:6435$IPV4『线路22』,兵器科技
兵器科技,http://120.9.52.42:4022/udp/239.253.92.119:8065$IPV4『线路23』,兵器科技
兵器科技,http://60.10.135.181:555/udp/239.253.93.47:6435$IPV4『线路24』,兵器科技
兵器科技,http://60.10.135.181:555/udp/239.253.92.119:8065$IPV4『线路25』,兵器科技
怀旧剧场,http://171.113.160.239:4022/udp/239.69.1.89:10174$IPV4『线路9』,怀旧剧场
怀旧剧场,http://119.102.238.146:8888/udp/239.69.1.89:10174$IPV4『线路10』,怀旧剧场
怀旧剧场,http://183.93.223.228:8000/udp/239.69.1.89:10174$IPV4『线路11』,怀旧剧场
怀旧剧场,http://119.98.133.130:4000/udp/239.69.1.89:10174$IPV4『线路12』,怀旧剧场
怀旧剧场,http://119.98.175.25:85/udp/239.69.1.89:10174$IPV4『线路13』,怀旧剧场
怀旧剧场,http://59.172.119.183:8880/udp/239.69.1.89:10174$IPV4『线路14』,怀旧剧场
怀旧剧场,http://27.30.72.53:8888/udp/239.69.1.89:10174$IPV4『线路15』,怀旧剧场
怀旧剧场,http://119.98.133.130:4000/udp/239.69.1.89:10174$IPV4『线路16』,怀旧剧场
怀旧剧场,http://27.24.47.69:5555/udp/239.69.1.89:10174$IPV4『线路17』,怀旧剧场
怀旧剧场,http://101.18.86.52:8888/udp/239.253.93.252:6430$IPV4『线路18』,怀旧剧场
怀旧剧场,http://101.18.86.52:8888/udp/239.253.92.98:6120$IPV4『线路19』,怀旧剧场
怀旧剧场,http://60.7.56.50:4000/udp/239.253.93.252:6430$IPV4『线路20』,怀旧剧场
怀旧剧场,http://60.7.56.50:4000/udp/239.253.92.98:6120$IPV4『线路21』,怀旧剧场
怀旧剧场,http://123.180.177.20:16000/udp/239.253.93.252:6430$IPV4『线路22』,怀旧剧场
怀旧剧场,http://123.180.177.20:16000/udp/239.253.92.98:6120$IPV4『线路23』,怀旧剧场
怀旧剧场,http://154.12.55.21/zb/zb.php?id=239.253.92.98:6120$IPV4『线路5』,怀旧剧场
怀旧剧场,http://154.12.55.21/zb/zb.php?id=239.253.93.252:6430$IPV4『线路6』,怀旧剧场
第一剧场,http://171.113.160.239:4022/udp/239.69.1.74:10084$IPV4『线路9』,第一剧场
第一剧场,http://119.102.238.146:8888/udp/239.69.1.74:10084$IPV4『线路10』,第一剧场
第一剧场,http://183.93.223.228:8000/udp/239.69.1.74:10084$IPV4『线路11』,第一剧场
第一剧场,http://119.98.133.130:4000/udp/239.69.1.74:10084$IPV4『线路12』,第一剧场
第一剧场,http://119.98.175.25:85/udp/239.69.1.74:10084$IPV4『线路13』,第一剧场
第一剧场,http://59.172.119.183:8880/udp/239.69.1.74:10084$IPV4『线路14』,第一剧场
第一剧场,http://27.30.72.53:8888/udp/239.69.1.74:10084$IPV4『线路15』,第一剧场
第一剧场,http://119.98.133.130:4000/udp/239.69.1.74:10084$IPV4『线路16』,第一剧场
第一剧场,http://27.24.47.69:5555/udp/239.69.1.74:10084$IPV4『线路17』,第一剧场
第一剧场,http://101.18.86.52:8888/udp/239.253.93.138:6428$IPV4『线路18』,第一剧场
第一剧场,http://101.18.86.52:8888/udp/239.253.92.18:6079$IPV4『线路19』,第一剧场
第一剧场,http://60.7.56.50:4000/udp/239.253.93.138:6428$IPV4『线路20』,第一剧场
第一剧场,http://60.7.56.50:4000/udp/239.253.92.18:6079$IPV4『线路21』,第一剧场
第一剧场,http://123.180.177.20:16000/udp/239.253.93.138:6428$IPV4『线路22』,第一剧场
第一剧场,http://123.180.177.20:16000/udp/239.253.92.18:6079$IPV4『线路23』,第一剧场
第一剧场,http://120.9.52.42:4022/udp/239.253.93.138:6428$IPV4『线路24』,第一剧场
第一剧场,http://154.12.55.21/zb/zb.php?id=239.253.92.18:6079$IPV4『线路7』,第一剧场
第一剧场,http://154.12.55.21/zb/zb.php?id=239.253.93.138:6428$IPV4『线路8』,第一剧场
风云剧场,http://101.18.86.52:8888/udp/239.253.93.251:6429$IPV4『线路9』,风云剧场
风云剧场,http://101.18.86.52:8888/udp/239.253.92.22:6073$IPV4『线路10』,风云剧场
风云剧场,http://60.7.56.50:4000/udp/239.253.93.251:6429$IPV4『线路11』,风云剧场
风云剧场,http://60.7.56.50:4000/udp/239.253.92.22:6073$IPV4『线路12』,风云剧场
风云剧场,http://123.180.177.20:16000/udp/239.253.93.251:6429$IPV4『线路13』,风云剧场
风云剧场,http://123.180.177.20:16000/udp/239.253.92.22:6073$IPV4『线路14』,风云剧场
风云剧场,http://120.9.52.42:4022/udp/239.253.93.251:6429$IPV4『线路15』,风云剧场
风云剧场,http://60.10.135.181:555/udp/239.253.93.251:6429$IPV4『线路17』,风云剧场
风云剧场,http://60.10.135.181:555/udp/239.253.92.22:6073$IPV4『线路18』,风云剧场
风云剧场,http://106.112.254.134:8989/rtp/239.254.200.94:6228$IPV4『线路19』,风云剧场
风云剧场,http://111.227.200.55:4000/rtp/239.254.200.94:6228$IPV4『线路20』,风云剧场
风云剧场,http://154.12.55.21/zb/zb.php?id=239.253.92.22:6073$IPV4『线路5』,风云剧场
风云剧场,http://154.12.55.21/zb/zb.php?id=239.253.93.251:6429$IPV4『线路6』,风云剧场
风云剧场,http://zy.otioi.cn/live/live.php?token=EkShOWBY&?id=fyjc$IPV4『线路21』,风云剧场
风云剧场,http://zy.otioi.cn/live/live.php?token=EkShOWBY&?id=fyjc$IPV4『线路22』,风云剧场
风云足球,http://171.113.160.239:4022/udp/239.69.1.81:10126$IPV4『线路15』,风云足球
风云足球,http://119.102.238.146:8888/udp/239.69.1.81:10126$IPV4『线路16』,风云足球
风云足球,http://183.93.223.228:8000/udp/239.69.1.81:10126$IPV4『线路17』,风云足球
风云足球,http://119.98.133.130:4000/udp/239.69.1.81:10126$IPV4『线路18』,风云足球
风云足球,http://119.98.175.25:85/udp/239.69.1.81:10126$IPV4『线路19』,风云足球
风云足球,http://59.172.119.183:8880/udp/239.69.1.81:10126$IPV4『线路20』,风云足球
风云足球,http://27.30.72.53:8888/udp/239.69.1.81:10126$IPV4『线路21』,风云足球
风云足球,http://119.98.133.130:4000/udp/239.69.1.81:10126$IPV4『线路22』,风云足球
风云足球,http://27.24.47.69:5555/udp/239.69.1.81:10126$IPV4『线路23』,风云足球
风云足球,http://101.18.86.52:8888/udp/239.253.93.254:6432$IPV4『线路24』,风云足球
风云足球,http://101.18.86.52:8888/udp/239.253.92.110:8061$IPV4『线路25』,风云足球
